File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF001PSS	fastq	reads	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	Mus musculus							DNA		see document	see document		2012-11-15	ENCODE		see document		14.5 day	1	1	36	single-ended				612734653	John Stamatoyannopoulos, UW	1fac738a89eda4e5a1177d77b58936e0	https://www.encodeproject.org/files/ENCFF001PSS/@@download/ENCFF001PSS.fastq.gz		HiSeq 2000
ENCFF001PSV	fastq	reads	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	Mus musculus							DNA		see document	see document		2012-11-15	ENCODE		see document		14.5 day	1	1	36	single-ended				505636734	John Stamatoyannopoulos, UW	e385a0d78531f1f787022dcbbfa539e3	https://www.encodeproject.org/files/ENCFF001PSV/@@download/ENCFF001PSV.fastq.gz		HiSeq 2000
ENCFF001PST	fastq	reads	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	Mus musculus							DNA		see document	see document		2012-11-15	ENCODE		see document		14.5 day	1	1	36	single-ended				366307815	John Stamatoyannopoulos, UW	499620310ea917a676a7c0c2253cb339	https://www.encodeproject.org/files/ENCFF001PST/@@download/ENCFF001PST.fastq.gz		HiSeq 2000
ENCFF001PSU	fastq	reads	ENCSR000CNJ	DNase-seq	UBERON:0002107	liver	tissue	embryonic	male	Mus musculus							DNA		see document	see document		2012-11-15	ENCODE		see document		14.5 day	1	1	36	single-ended				613800594	John Stamatoyannopoulos, UW	04cde011c846e83d881d5c0da745812a	https://www.encodeproject.org/files/ENCFF001PSU/@@download/ENCFF001PSU.fastq.gz		HiSeq 2000
ENCFF001PPM	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	11	1						774217469	John Stamatoyannopoulos, UW	21fed58a542c1d64568681e1ef969fb3	https://www.encodeproject.org/files/ENCFF001PPM/@@download/ENCFF001PPM.bam	mm9	
ENCFF001PPN	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	10	1						1662316248	John Stamatoyannopoulos, UW	99ceb06b99a28909a06836361482c222	https://www.encodeproject.org/files/ENCFF001PPN/@@download/ENCFF001PPN.bam	mm9	
ENCFF001PPO	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	12	1						1131753951	John Stamatoyannopoulos, UW	700dd9f10f6dfe0da554359123c49bac	https://www.encodeproject.org/files/ENCFF001PPO/@@download/ENCFF001PPO.bam	mm9	
ENCFF001PPP	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	2	1						985236550	John Stamatoyannopoulos, UW	b778c4f48371b093b2d0261ffbea7209	https://www.encodeproject.org/files/ENCFF001PPP/@@download/ENCFF001PPP.bam	mm9	
ENCFF001PPQ	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	14	1						1349196148	John Stamatoyannopoulos, UW	c970320ea724d2ac0cd1ec18ed26455e	https://www.encodeproject.org/files/ENCFF001PPQ/@@download/ENCFF001PPQ.bam	mm9	
ENCFF001PPR	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	13	1						1398428668	John Stamatoyannopoulos, UW	be88b5c30fb69591ec5358c74fafe513	https://www.encodeproject.org/files/ENCFF001PPR/@@download/ENCFF001PPR.bam	mm9	
ENCFF001PPS	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	3	1						1005583384	John Stamatoyannopoulos, UW	2460305446b384f68c0cda8cc709bf6e	https://www.encodeproject.org/files/ENCFF001PPS/@@download/ENCFF001PPS.bam	mm9	
ENCFF001PPT	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	4	1						908429700	John Stamatoyannopoulos, UW	27313da5177045b225b59d2a3deb55b3	https://www.encodeproject.org/files/ENCFF001PPT/@@download/ENCFF001PPT.bam	mm9	
ENCFF001PPU	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	5	1						893278380	John Stamatoyannopoulos, UW	879e7dac0beafcdfdaeb60712bdab55e	https://www.encodeproject.org/files/ENCFF001PPU/@@download/ENCFF001PPU.bam	mm9	
ENCFF001PPV	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	6	1						916500927	John Stamatoyannopoulos, UW	20cd921757591c098e0d94ac69aace9a	https://www.encodeproject.org/files/ENCFF001PPV/@@download/ENCFF001PPV.bam	mm9	
ENCFF001PPW	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	7	1						882904818	John Stamatoyannopoulos, UW	ab916452a000aa77f5820f1d24d594eb	https://www.encodeproject.org/files/ENCFF001PPW/@@download/ENCFF001PPW.bam	mm9	
ENCFF001PPX	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	8	1						946121762	John Stamatoyannopoulos, UW	6628c4a1ac782ef3159246bddc996493	https://www.encodeproject.org/files/ENCFF001PPX/@@download/ENCFF001PPX.bam	mm9	
ENCFF001PPZ	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	10	1					ENCFF001YQJ	3656882	John Stamatoyannopoulos, UW	fe0056a0d9938c82fb709ecb66e092cb	https://www.encodeproject.org/files/ENCFF001PPZ/@@download/ENCFF001PPZ.bigBed	mm9	
ENCFF001PQA	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	11	1					ENCFF001YQK	2759282	John Stamatoyannopoulos, UW	30008f7779d49729322b3fcd20820c21	https://www.encodeproject.org/files/ENCFF001PQA/@@download/ENCFF001PQA.bigBed	mm9	
ENCFF001PQB	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	12	1					ENCFF001YQL	3118877	John Stamatoyannopoulos, UW	e67a9dbb18ceeb02d873a38602cebacd	https://www.encodeproject.org/files/ENCFF001PQB/@@download/ENCFF001PQB.bigBed	mm9	
ENCFF001PQC	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	13	1					ENCFF001YQM	6152724	John Stamatoyannopoulos, UW	a2855b37bdab0077ee3cb9cdab24d216	https://www.encodeproject.org/files/ENCFF001PQC/@@download/ENCFF001PQC.bigBed	mm9	
ENCFF001PQD	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	14	1					ENCFF001YQN	3386683	John Stamatoyannopoulos, UW	18b8d75897ac54ef02389b9a2f134248	https://www.encodeproject.org/files/ENCFF001PQD/@@download/ENCFF001PQD.bigBed	mm9	
ENCFF001PQE	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	2	1					ENCFF001YQO	3665732	John Stamatoyannopoulos, UW	5cc97f92fc6cb8f6d077385089184476	https://www.encodeproject.org/files/ENCFF001PQE/@@download/ENCFF001PQE.bigBed	mm9	
ENCFF001PQF	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	3	1					ENCFF001YQP	3944315	John Stamatoyannopoulos, UW	21c308ecfe258e8697fbe74468421ba0	https://www.encodeproject.org/files/ENCFF001PQF/@@download/ENCFF001PQF.bigBed	mm9	
ENCFF001PQG	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	4	1					ENCFF001YQQ	4293968	John Stamatoyannopoulos, UW	701a3bfac86f1c3618de3c56c1919806	https://www.encodeproject.org/files/ENCFF001PQG/@@download/ENCFF001PQG.bigBed	mm9	
ENCFF001PQH	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	5	1					ENCFF001YQR	3014883	John Stamatoyannopoulos, UW	0705d17663236943177cdc1157979b5a	https://www.encodeproject.org/files/ENCFF001PQH/@@download/ENCFF001PQH.bigBed	mm9	
ENCFF001PQI	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	6	1					ENCFF001YQS	2962690	John Stamatoyannopoulos, UW	1f66c402eb95c3beef72ac2a0cea7ba4	https://www.encodeproject.org/files/ENCFF001PQI/@@download/ENCFF001PQI.bigBed	mm9	
ENCFF001PQJ	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	7	1					ENCFF001YQT	3847503	John Stamatoyannopoulos, UW	578adbaced89813acc16dbb4d2fc115b	https://www.encodeproject.org/files/ENCFF001PQJ/@@download/ENCFF001PQJ.bigBed	mm9	
ENCFF001PQK	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	8	1					ENCFF001YQU	3195189	John Stamatoyannopoulos, UW	21ae3f794f5cfe1dbbfc69328dadb8c5	https://www.encodeproject.org/files/ENCFF001PQK/@@download/ENCFF001PQK.bigBed	mm9	
ENCFF001PQL	bigBed broadPeak	hotspots	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	9	1					ENCFF001YQV	3241176	John Stamatoyannopoulos, UW	30d94a27d1ffdb1265b78639767d01e1	https://www.encodeproject.org/files/ENCFF001PQL/@@download/ENCFF001PQL.bigBed	mm9	
ENCFF001PQN	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	10	1					ENCFF001YQX	2474157	John Stamatoyannopoulos, UW	0a4f28562c880fe56bf57271a5bff38d	https://www.encodeproject.org/files/ENCFF001PQN/@@download/ENCFF001PQN.bigBed	mm9	
ENCFF001PQO	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	11	1					ENCFF001YQY	1890741	John Stamatoyannopoulos, UW	90db6f4759b54c49d96bec4cc6108b09	https://www.encodeproject.org/files/ENCFF001PQO/@@download/ENCFF001PQO.bigBed	mm9	
ENCFF001PQP	bam	alignments	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	9	1						1048070516	John Stamatoyannopoulos, UW	35b8b099f9c49f7b2a54de4c11e40fac	https://www.encodeproject.org/files/ENCFF001PQP/@@download/ENCFF001PQP.bam	mm9	
ENCFF001PQQ	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	12	1					ENCFF001YQZ	2234392	John Stamatoyannopoulos, UW	a37dc4b5c23e493583db9a779bc3f6f2	https://www.encodeproject.org/files/ENCFF001PQQ/@@download/ENCFF001PQQ.bigBed	mm9	
ENCFF001PQR	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	13	1					ENCFF001YRA	2023060	John Stamatoyannopoulos, UW	a405624f740225842e68973d7f9d51ef	https://www.encodeproject.org/files/ENCFF001PQR/@@download/ENCFF001PQR.bigBed	mm9	
ENCFF001PQS	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	14	1					ENCFF001YRB	1978611	John Stamatoyannopoulos, UW	d4d165e706ce80276ce775d0f50ae07a	https://www.encodeproject.org/files/ENCFF001PQS/@@download/ENCFF001PQS.bigBed	mm9	
ENCFF001PQT	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	2	1					ENCFF001YRC	2131002	John Stamatoyannopoulos, UW	885b14a9c1048c48dbe79db38f2d190a	https://www.encodeproject.org/files/ENCFF001PQT/@@download/ENCFF001PQT.bigBed	mm9	
ENCFF001PQU	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	3	1					ENCFF001YRD	2094221	John Stamatoyannopoulos, UW	35eb9d0eed35ed11775eaf567ec1a985	https://www.encodeproject.org/files/ENCFF001PQU/@@download/ENCFF001PQU.bigBed	mm9	
ENCFF001PQV	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	4	1					ENCFF001YRE	2409607	John Stamatoyannopoulos, UW	876b7ce612bf787faf5b86ef9d6236ba	https://www.encodeproject.org/files/ENCFF001PQV/@@download/ENCFF001PQV.bigBed	mm9	
ENCFF001PQW	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	5	1					ENCFF001YRF	2077430	John Stamatoyannopoulos, UW	09c456f2ef41df776eaa51d8aaa6c292	https://www.encodeproject.org/files/ENCFF001PQW/@@download/ENCFF001PQW.bigBed	mm9	
ENCFF001PQX	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	6	1					ENCFF001YRG	2088984	John Stamatoyannopoulos, UW	015e29a2c4bbf53738f4bef4608ac21d	https://www.encodeproject.org/files/ENCFF001PQX/@@download/ENCFF001PQX.bigBed	mm9	
ENCFF001PQY	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	7	1					ENCFF001YRH	2007304	John Stamatoyannopoulos, UW	950340e84cf34bd2637c40c6dd9f1bb3	https://www.encodeproject.org/files/ENCFF001PQY/@@download/ENCFF001PQY.bigBed	mm9	
ENCFF001PQZ	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	8	1					ENCFF001YRI	2035474	John Stamatoyannopoulos, UW	eefe76b92d69fa7dc717a1fd8de70836	https://www.encodeproject.org/files/ENCFF001PQZ/@@download/ENCFF001PQZ.bigBed	mm9	
ENCFF001PRA	bigBed narrowPeak	peaks	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	9	1					ENCFF001YRJ	2077949	John Stamatoyannopoulos, UW	d941d7c9424bb8a918069b9145b39ccd	https://www.encodeproject.org/files/ENCFF001PRA/@@download/ENCFF001PRA.bigBed	mm9	
ENCFF001PRB	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	10	1	36	single-ended				1636971748	John Stamatoyannopoulos, UW	29ede657be1b2e584ad5ce8e9e2b4cfc	https://www.encodeproject.org/files/ENCFF001PRB/@@download/ENCFF001PRB.fastq.gz		Genome Analyzer IIx
ENCFF001PRD	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	11	1	36	single-ended				213840663	John Stamatoyannopoulos, UW	968cfaa8295ac3f0adee3af5948e402f	https://www.encodeproject.org/files/ENCFF001PRD/@@download/ENCFF001PRD.fastq.gz		Illumina Genome Analyzer I
ENCFF001PRH	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	12	1	36	single-ended				414375196	John Stamatoyannopoulos, UW	7ce64e231a9f12cc776265e75571e962	https://www.encodeproject.org/files/ENCFF001PRH/@@download/ENCFF001PRH.fastq.gz		HiSeq 2000
ENCFF001PRL	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	13	1	36	single-ended				193241471	John Stamatoyannopoulos, UW	f68948655a70bfc7da45ac52fc38939e	https://www.encodeproject.org/files/ENCFF001PRL/@@download/ENCFF001PRL.fastq.gz		Illumina Genome Analyzer I
ENCFF001PRN	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	14	1	36	single-ended				643963412	John Stamatoyannopoulos, UW	b01506ae0900e7fc38bbecfa6aeb3d48	https://www.encodeproject.org/files/ENCFF001PRN/@@download/ENCFF001PRN.fastq.gz		HiSeq 2000
ENCFF001PRS	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	5	1	36	single-ended				1003932358	John Stamatoyannopoulos, UW	bbb0d9f7c1a1d750465e3f14631cf70d	https://www.encodeproject.org/files/ENCFF001PRS/@@download/ENCFF001PRS.fastq.gz		Genome Analyzer IIx
ENCFF001PRT	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	3	1	36	single-ended				1115987737	John Stamatoyannopoulos, UW	b53a23ec3366b31408115e92f77c3eec	https://www.encodeproject.org/files/ENCFF001PRT/@@download/ENCFF001PRT.fastq.gz		Illumina Genome Analyzer I
ENCFF001PRU	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	4	1	36	single-ended				1057564980	John Stamatoyannopoulos, UW	9710d114fd6e3a4c9aefa6edac58d468	https://www.encodeproject.org/files/ENCFF001PRU/@@download/ENCFF001PRU.fastq.gz		Genome Analyzer IIx
ENCFF001PRV	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	2	1	36	single-ended				1099120776	John Stamatoyannopoulos, UW	9c6b947eb61220b5f7cd072d04bde38a	https://www.encodeproject.org/files/ENCFF001PRV/@@download/ENCFF001PRV.fastq.gz		Illumina Genome Analyzer I
ENCFF001PRX	bigWig	signal	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	10	1						200887319	John Stamatoyannopoulos, UW	b6e9e93423a92b6f1a4b496f0b24f2cb	https://www.encodeproject.org/files/ENCFF001PRX/@@download/ENCFF001PRX.bigWig	mm9	
ENCFF001PRY	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	6	1	36	single-ended				1029204034	John Stamatoyannopoulos, UW	83e890c9cc7c23e7ca87e3b04e89cc62	https://www.encodeproject.org/files/ENCFF001PRY/@@download/ENCFF001PRY.fastq.gz		Genome Analyzer IIx
ENCFF001PRZ	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	8	1	36	single-ended				1102188173	John Stamatoyannopoulos, UW	89dc3f82e04ca0138d61e669b7fa2b11	https://www.encodeproject.org/files/ENCFF001PRZ/@@download/ENCFF001PRZ.fastq.gz		Genome Analyzer IIx
ENCFF001PSA	fastq	reads	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	7	1	36	single-ended				990055361	John Stamatoyannopoulos, UW	63e448b2922677fdcc285ea73a3ce92d	https://www.encodeproject.org/files/ENCFF001PSA/@@download/ENCFF001PSA.fastq.gz		Genome Analyzer IIx
ENCFF001PSB	bigWig	signal	ENCSR000CNI	DNase-seq	UBERON:0002107	liver	tissue	adult	male	Mus musculus							DNA		see document	see document		2011-07-01	ENCODE		see document		8 week	11	1						95723524	John Stamatoyannopoulos, UW	cd778b781a2cf115160dac010186d116	https://www.encodeproject.org/files/ENCFF001PSB/@@download/ENCFF001PSB.bigWig	mm9	
